C:\Users\simio\AppData\Local\Programs\Python\Python310\python.exe "D:\Facultate\Master\Anul 1\Semestrul 2\Analiza Experimentala a Algoritmilor\EAA-Graph-Coloring\Graph Neural Network\main.py"
For device: cuda
Dataset name:RE B 100k with 3-6 CN
no epochs:400,batch_size:32,train_percentage:0.9
Name:RE 6-200
type:BasicLayers
Hyper parameters:{'no_units_per_gc_layer': [128, 64, 128, 256], 'no_node_features': 128, 'no_units_per_dense_layer': [128, 64], 'layer_aggregation': 'add', 'global_layer_aggregation': 'mean'}
No Params:141249
For RE B 100k with 3-6 CN
Epoch: 078, Train Loss: 169.2669, Val Loss: 10.1114
Epoch: 079, Train Loss: 168.2777, Val Loss: 9.1966
Epoch: 080, Train Loss: 168.1383, Val Loss: 13.5233
Epoch: 081, Train Loss: 170.0361, Val Loss: 10.0057
Epoch: 082, Train Loss: 168.5450, Val Loss: 10.1117
Epoch: 083, Train Loss: 168.3770, Val Loss: 9.3042
Epoch: 084, Train Loss: 167.9616, Val Loss: 10.2139
Epoch: 085, Train Loss: 167.4665, Val Loss: 10.6616
Epoch: 086, Train Loss: 166.4569, Val Loss: 10.3847
Epoch: 087, Train Loss: 167.1411, Val Loss: 9.2940
Epoch: 088, Train Loss: 165.4296, Val Loss: 9.5162
Epoch: 089, Train Loss: 165.5603, Val Loss: 10.4194
Epoch: 090, Train Loss: 164.5786, Val Loss: 10.2964
Epoch: 091, Train Loss: 164.9088, Val Loss: 9.1656
Epoch: 092, Train Loss: 164.5733, Val Loss: 9.5085
Epoch: 093, Train Loss: 163.5909, Val Loss: 9.9647
Epoch: 094, Train Loss: 163.4960, Val Loss: 10.1393
Epoch: 095, Train Loss: 163.9342, Val Loss: 9.4360
Epoch: 096, Train Loss: 162.7879, Val Loss: 10.1335
Epoch: 097, Train Loss: 162.3051, Val Loss: 9.5690
Epoch: 098, Train Loss: 160.4914, Val Loss: 9.7759
Epoch: 099, Train Loss: 161.0729, Val Loss: 9.3088
Epoch: 100, Train Loss: 161.8192, Val Loss: 9.6403
Epoch: 101, Train Loss: 160.3316, Val Loss: 9.7053
Epoch: 102, Train Loss: 160.2194, Val Loss: 9.2827
Epoch: 103, Train Loss: 159.3950, Val Loss: 11.0717
Epoch: 104, Train Loss: 160.5191, Val Loss: 10.3709
Epoch: 105, Train Loss: 160.1755, Val Loss: 9.7233
Epoch: 106, Train Loss: 157.8424, Val Loss: 10.4208
Epoch: 107, Train Loss: 157.9839, Val Loss: 10.5843
Epoch: 108, Train Loss: 158.3515, Val Loss: 9.8397
Epoch: 109, Train Loss: 159.5527, Val Loss: 8.7136
Epoch: 110, Train Loss: 157.5711, Val Loss: 9.4755
